fire_id,fire_date,comune,area_ha_effis,n_parcels_matched,parcel_refs
17754,2019-08-23 00:00:00.000,Alia,87.0,120,A195_003000.142; A195_003000.159; A195_003000.160; A195_003000.161; A195_003000.162; A195_003000.166; A195_002700.169; A195_003000.201; A195_003000.202; A195_003000.204; A195_003000.205; A195_003000.206; A195_003000.207; A195_002700.218; A195_003000.277; A195_003000.28; A195_003000.29; A195_003000.30; A195_003000.31; A195_003000.311; A195_003000.32; A195_003000.323; A195_003000.33; A195_003000.338; A195_003000.34; A195_003000.35; A195_003000.353; A195_003000.354; A195_003000.36; A195_003000.37; A195_003000.38; A195_003000.380; A195_003000.386; A195_003000.39; A195_003000.41; A195_003000.413; A195_003000.414; A195_003000.415; A195_003000.416; A195_003000.43; A195_003000.444; A195_003000.45; A195_003000.48; A195_003000.50; A195_003000.51; A195_003000.52; A195_003000.53; A195_003000.54; A195_003000.56; A195_002700.747; A195_002700.ACQUA001; A195_003000.STRADA001; A195_003000.121; A195_003000.138; A195_003000.139; A195_003000.154; A195_003000.209; A195_003000.26; A195_003000.278; A195_003000.295; A195_003000.296; A195_003000.297; A195_003000.298; A195_003000.305; A195_003000.306; A195_003000.349; A195_003000.351; A195_003000.44; A195_003000.446; A195_003000.447; A195_003000.448; A195_003000.46; A195_003000.510; A195_003000.538; A195_003000.540; A195_003000.541; A195_003000.543; A195_003000.544; A195_003000.546; A195_003000.547; A195_003000.549; A195_003000.55; A195_003000.552; A195_003000.554; A195_003000.555; A195_003000.556; A195_003000.557; A195_003000.560; A195_003000.561; A195_003000.564; A195_003000.571; A195_003000.572; A195_003000.574; A195_003000.575; A195_003000.576; A195_003000.577; A195_003000.58; A195_003000.580; A195_003000.610; A195_003000.612; A195_003000.614; A195_003000.616; A195_003000.624; A195_003000.63; A195_003000.688; A195_003000.689; A195_003000.690; A195_003000.706; A195_003000.708; A195_003000.71; A195_003000.710; A195_003000.712; A195_003000.717; A195_003000.719; A195_003000.72; A195_003000.721; A195_003000.725; A195_003000.732; A195_003000.733; A195_003000.734
15638,2019-07-24 00:00:00.000,Castronovo di Sicilia,43.0,20,C344_000200.1; A195_000800.166; A195_000800.291; A195_000800.314; A195_000800.315; A195_000800.316; A195_000800.318; A195_000800.321; A195_000800.322; A195_000800.323; A195_000800.324; A195_000800.325; A195_000800.327; A195_000800.84; A195_000800.90; A195_000800.96; C344_000200.ACQUA001; A195_000800.ACQUA004; A195_000800.STRADA003; A195_000800.STRADA004
42361,2020-08-03 00:12:00.000,Alia,10.0,55,C344_000300.100; C344_000200.103; C344_000200.126; C344_000200.127; C344_000200.128; C344_000200.129; C344_000200.155; C344_000200.156; C344_000200.163; C344_000200.179; C344_000300.191; C344_000300.200; C344_000300.207; C344_000300.208; C344_000300.226; C344_000200.267; C344_000300.288; C344_000200.298; C344_000200.318; C344_000300.353; C344_000300.391; C344_000300.404; C344_000200.415; C344_000200.489; C344_000200.512; C344_000300.56; C344_000300.57; C344_000300.59; C344_000300.60; C344_000300.61; C344_000300.747; C344_000300.78; C344_000300.815; C344_000300.816; C344_000300.817; C344_000300.818; C344_000200.82; C344_000200.83; C344_000200.84; C344_000200.85; C344_000200.86; C344_000200.87; C344_000200.88; C344_000200.90; C344_000200.91; C344_000200.92; C344_000200.93; C344_000200.94; C344_000200.95; C344_000200.96; C344_000200.97; C344_000300.98; C344_000200.98; C344_000300.99; C344_000200.99
209694,2022-08-18 01:34:00.000,Montemaggiore Belsito,281.0,255,C344_003500.129; L609_000600.15; L609_000600.150; C344_003500.151; L609_000600.151; L609_000600.152; C344_003500.171; C344_003500.207; C344_003500.231; C344_003500.268; C344_003500.269; C344_003500.270; C344_003500.317; C344_003500.318; C344_003500.320; C344_003500.321; C344_003500.358; C344_003500.49; C344_003500.505; C344_003500.512; C344_003500.513; C344_003500.515; C344_003500.518; C344_003500.520; C344_003500.521; L609_000600.74; L609_000600.105; L609_000600.106; L609_000600.107; L609_000600.108; L609_000600.110; L609_000600.111; L609_000600.112; L609_000600.114; L609_000600.115; L609_000600.116; L609_000600.117; L609_000600.118; L609_000600.119; L609_000600.12; L609_000600.137; L609_000600.138; L609_000600.139; L609_000600.140; L609_000600.153; L609_000600.154; L609_000600.16; L609_000600.18; L609_000600.19; L609_000600.20; L609_000600.22; L609_000600.23; L609_000600.24; L609_000600.25; L609_000600.26; L609_000600.27; L609_000600.28; L609_000600.29; L609_000600.31; L609_000600.33; L609_000600.42; L609_000600.43; L609_000600.51; L609_000600.68; L609_000600.71; L609_000600.73; L609_000600.79; L609_000600.84; L609_000600.88; L609_000600.91; L609_000600.94; L609_000600.95; L609_000600.96; L609_000600.97; L609_000600.STRADA001; L609_000600.13; L609_000600.40; L609_000600.1; L609_000600.100; L609_000600.101; L609_000600.102; L609_000600.103; L609_000600.104; L609_000600.109; I541_004400.11; L609_000600.120; L609_000600.121; L609_000600.122; L609_000600.123; L609_000600.124; L609_000600.125; L609_000600.126; L609_000600.127; L609_000600.128; L609_000600.129; I541_004400.130; L609_000600.130; I541_004400.131; L609_000600.131; I541_004400.132; L609_000600.132; L609_000600.133; I541_004400.134; L609_000600.134; L609_000600.135; L609_000600.136; I541_004400.14; L609_000600.141; L609_000600.142; L609_000600.143; L609_000600.144; L609_000600.145; L609_000600.146; L609_000600.147; L609_000600.148; L609_000600.149; I541_004400.15; L609_000600.155; I541_004400.166; I541_004400.167; I541_004400.168; I541_004400.169; I541_004400.17; I541_004400.171; I541_004400.172; I541_004400.174; I541_004400.175; I541_004400.176; I541_004400.177; I541_004400.178; I541_004400.179; I541_004400.18; I541_004400.180; I541_004400.181; I541_004400.182; I541_004400.183; I541_004400.184; I541_004400.185; I541_004400.186; I541_004400.187; I541_004400.188; I541_004400.189; I541_004400.19; I541_004400.190; I541_004400.191; I541_004400.192; I541_004400.193; I541_004400.194; I541_004400.195; I541_004400.196; I541_004400.197; I541_004400.198; I541_004400.199; I541_004400.2; I541_004400.200; I541_004400.201; I541_004400.202; I541_004400.203; I541_004400.205; I541_004400.211; I541_004400.212; I541_004400.213; I541_004400.23; I541_004400.24; I541_004400.243; I541_004400.244; I541_004400.245; I541_004400.25; I541_004400.26; I541_004300.30; I541_004400.302; I541_004300.31; I541_004300.312; I541_004300.32; I541_004300.33; I541_004300.336; I541_004300.338; I541_004300.340; I541_004400.343; I541_004400.346; I541_004400.35; I541_004400.36; I541_004400.37; L609_000600.37; I541_004400.4; I541_004400.42; I541_004400.43; I541_004400.44; I541_004400.45; I541_004400.49; L609_000600.49; I541_004300.49; I541_004400.5; I541_004300.50; I541_004400.51; I541_004400.52; L609_000600.57; I541_004400.6; L609_000600.6; I541_004400.61; I541_004400.62; I541_004400.64; L609_000600.65; I541_004400.65; I541_004400.66; L609_000600.67; I541_004400.67; I541_004400.68; I541_004400.69; L609_000600.69; I541_004400.7; L609_000600.7; L609_000600.70; I541_004300.71; I541_004300.72; L609_000600.72; I541_004300.73; I541_004400.74; I541_004300.74; I541_004400.75; I541_004300.76; L609_000600.76; I541_004400.76; L609_000600.77; I541_004300.78; L609_000600.78; I541_004300.79; L609_000600.8; I541_004300.80; I541_004300.81; I541_004300.82; L609_000600.89; I541_004400.9; L609_000600.9; L609_000600.90; I541_004400.91; I541_004400.92; I541_004400.93; L609_000600.99; I541_004300.ACQUA002; I541_004400.STRADA001; L609_000600.STRADA002; L609_000600.STRADA003; I541_004300.STRADA004; I541_004400.STRADA005; I541_004400.STRADA006; I541_004300.STRADA007; I541_004300.ACQUA001; I541_004300.STRADA002; A195_003000.286; I541_004300.319; A195_003000.405; I541_004300.48; A195_003000.522; I541_004300.STRADA003
210635,2022-09-16 11:21:00.000,Sclafani Bagni,296.0,149,I541_004300.312; I541_004300.319; I541_004300.338; A195_003000.373; A195_003000.378; A195_003000.443; I541_004300.76; I541_004300.80; I541_004300.STRADA006; I541_004400.100; I541_004400.103; I541_004300.104; I541_004300.106; I541_004300.107; I541_004300.108; I541_004300.146; I541_004300.147; I541_004300.16; I541_004400.16; I541_004300.186; I541_004300.192; I541_004300.259; I541_004300.265; I541_004300.29; I541_004300.3; I541_004300.314; I541_004400.327; I541_004400.328; I541_004400.329; I541_004300.341; I541_004300.343; I541_004300.344; I541_004400.344; I541_004300.345; I541_004300.369; I541_004300.375; I541_004300.4; I541_004300.43; I541_004300.45; I541_004400.47; I541_004300.51; I541_004300.54; I541_004300.62; I541_004300.63; I541_004300.64; I541_004300.65; I541_004300.69; I541_004400.70; I541_004400.78; I541_004300.85; I541_004300.86; I541_004300.87; I541_004300.96; I541_004400.97; I541_004400.98; I541_004400.99; I541_004300.ACQUA002; I541_004300.STRADA003; I541_004300.STRADA004; I541_004300.105; I541_004100.11; I541_004100.12; I541_004100.14; I541_004100.15; I541_004100.16; I541_004100.18; I541_004300.196; I541_004100.20; I541_004300.200; I541_004300.201; I541_004300.202; I541_004300.229; I541_004300.230; I541_004100.24; I541_004300.266; I541_004100.28; I541_004300.327; I541_004100.34; I541_004300.342; I541_004300.365; I541_004300.383; I541_004300.384; I541_004300.394; I541_004100.40; I541_004100.42; I541_004100.47; I541_004100.50; I541_004100.53; I541_004100.54; I541_004100.55; I541_004100.57; I541_004300.57; I541_004100.58; I541_004100.7; I541_004100.73; I541_004300.84; I541_004300.ACQUA003; I541_004300.STRADA001; I541_004300.101; I541_004300.102; I541_004300.103; I541_004200.136; I541_004200.139; I541_004300.140; I541_004300.142; I541_004200.144; I541_004200.145; I541_004300.150; I541_004200.154; I541_004200.157; I541_004200.18; I541_004300.257; I541_004300.258; I541_004100.30; I541_004100.31; I541_004300.347; I541_004300.348; I541_004300.35; I541_004300.36; I541_004300.37; I541_004300.5; I541_004300.53; I541_004300.56; I541_004300.58; I541_004200.6; I541_004300.6; I541_004300.66; I541_004300.7; I541_004200.70; I541_004100.74; I541_004200.8; I541_004300.90; I541_004300.91; I541_004300.92; I541_004300.97; I541_004200.ACQUA001; I541_004200.STRADA002; I541_004100.STRADA004; L609_000300.15; I541_004200.155; L609_000300.16; L609_000300.43; I541_004300.59; L609_000300.ACQUA001; I541_004200.ACQUA003; I541_004300.ACQUA005; A195_003000.STRADA001; I541_004200.STRADA001; I541_004100.STRADA002
238335,2024-08-19 11:40:00.000,Alia,45.0,163,A195_001900.111; A195_001900.120; A195_001900.121; A195_001900.122; A195_001900.123; A195_001900.124; A195_001900.125; A195_001800.126; A195_001900.126; A195_001900.127; A195_001900.128; A195_001900.129; C344_000300.13; A195_001900.130; A195_001900.131; A195_001900.132; A195_001900.134; C344_000300.139; C344_000300.140; C344_000300.141; C344_000300.142; C344_000300.143; A195_001900.151; A195_001900.152; C344_000300.16; A195_001900.165; A195_001900.167; A195_001900.168; A195_001900.171; A195_001900.172; A195_001900.173; A195_001900.174; A195_001900.184; A195_001900.186; C344_000300.187; C344_000300.19; A195_001900.192; A195_001800.196; A195_001800.197; A195_001800.198; A195_001900.200; A195_001900.201; A195_001900.208; A195_001900.209; C344_000300.209; A195_001900.210; A195_001900.211; A195_001900.212; A195_001900.226; A195_001900.229; A195_001900.230; A195_001800.252; A195_001800.265; A195_001900.287; A195_001900.290; A195_001900.291; A195_001800.308; A195_001900.308; A195_001800.309; A195_001800.310; A195_001800.311; A195_001900.311; A195_001800.312; A195_001900.312; A195_001800.314; A195_001800.315; A195_001800.316; A195_001900.321; A195_001900.322; A195_001900.323; C344_000300.323; A195_001900.324; A195_001900.325; C344_000300.328; C344_000300.338; C344_000300.361; C344_000300.363; C344_000300.392; C344_000300.395; A195_001800.422; C344_000300.44; A195_001800.443; A195_001800.445; A195_001800.446; A195_001800.447; C344_000300.45; A195_001900.47; C344_000300.47; C344_000300.48; A195_001900.48; A195_001900.49; A195_001900.50; C344_000300.50; A195_001900.51; C344_000300.51; A195_001900.52; C344_000300.52; A195_001900.53; A195_001800.539; A195_001900.54; A195_001800.540; A195_001800.541; A195_001800.542; A195_001800.543; A195_001800.544; A195_001800.545; A195_001900.55; A195_001900.56; A195_001900.57; A195_001900.58; A195_001900.59; A195_001900.60; A195_001900.63; A195_001900.71; A195_001900.STRADA002; A195_001900.STRADA003; A195_001800.STRADA004; C344_000300.STRADA007; A195_001900.139; A195_001900.140; A195_001900.141; A195_001900.142; A195_001900.143; A195_001900.144; A195_002000.151; A195_001800.160; A195_001800.175; A195_001800.180; A195_001800.181; A195_001800.182; A195_001800.183; A195_001800.184; A195_001800.185; A195_001800.186; A195_002000.189; A195_002000.190; A195_002000.198; A195_002000.199; A195_002000.222; A195_002000.244; A195_002000.274; A195_002000.276; A195_002000.277; A195_002000.284; A195_002000.285; A195_002000.296; A195_002000.297; A195_002000.298; A195_002000.387; A195_002000.389; A195_002000.391; A195_002000.392; A195_002000.394; A195_002000.69; A195_002000.70; A195_002000.71; A195_002000.72; A195_002000.73; A195_001900.77; A195_002000.82; A195_002000.88; A195_002000.89; A195_002000.90
16648,2019-08-03 00:00:00.000,Alimena,282.0,619,H245_002600.10; H245_002600.100; H245_002600.101; H245_002600.102; H245_002600.103; H245_002600.104; H245_001400.105; H245_002600.105; H245_002600.106; H245_002600.107; H245_002600.108; H245_002600.109; H245_002600.11; H245_002600.110; H245_002600.111; H245_002600.112; H245_002600.113; H245_002600.114; H245_002600.115; H245_001400.116; H245_002600.116; H245_001400.117; H245_002600.117; H245_001400.118; H245_001400.119; H245_001400.120; H245_001400.121; H245_001400.122; H245_001400.123; H245_001400.124; H245_002600.125; H245_001400.125; H245_001400.126; H245_001400.127; H245_002600.127; H245_002600.128; H245_001400.128; A202_003600.129; H245_002600.129; H245_001400.129; H245_001400.130; H245_002600.131; H245_001400.131; H245_002600.132; H245_001400.132; A202_003600.133; H245_002600.133; A202_003600.134; A202_003600.135; A202_003600.137; A202_003600.138; A202_003600.139; A202_003600.140; H245_001400.141; H245_001400.142; H245_001400.145; H245_001400.146; H245_001400.147; H245_001400.148; H245_001400.149; H245_001400.150; H245_001400.151; A202_003600.16; H245_001400.161; H245_001400.162; H245_002600.162; H245_001400.164; H245_001400.165; H245_002600.165; H245_001400.166; H245_002600.166; H245_002600.167; H245_002600.168; H245_002600.169; A202_003600.17; H245_002600.170; H245_002600.171; H245_002600.172; H245_001400.175; A202_003600.18; H245_002600.18; H245_001400.182; H245_001400.183; H245_002600.183; H245_001400.186; H245_001400.187; A202_003600.19; H245_001400.191; H245_001400.192; H245_001400.193; H245_001400.199; A202_003600.2; H245_002600.2; A202_003600.20; H245_002600.20; H245_001400.206; A202_003600.21; H245_002600.22; H245_001500.22; H245_001400.227; H245_001400.229; H245_002600.23; H245_001500.23; A202_003600.24; H245_002600.24; H245_001500.24; H245_002600.25; H245_002600.26; H245_002600.27; H245_001400.27; H245_001500.27; H245_001500.28; H245_002600.28; H245_002600.29; H245_002600.3; H245_001500.30; H245_001500.31; A202_003600.32; A202_003600.33; H245_002600.33; H245_001500.34; H245_001500.35; H245_001500.36; H245_002600.36; H245_001500.37; H245_002600.37; H245_001500.38; H245_002600.38; A202_003600.39; H245_001500.39; H245_002600.4; H245_002600.40; H245_001500.40; A202_003600.41; H245_002600.41; H245_001500.41; A202_003600.42; H245_001500.42; H245_001500.43; H245_001500.44; H245_002600.46; H245_002600.47; A202_003600.5; H245_002600.51; H245_001500.53; H245_001500.55; H245_002600.57; H245_002600.58; H245_002600.59; H245_001500.60; H245_001400.61; H245_001400.62; H245_001400.63; H245_001400.64; H245_001400.65; H245_002600.66; H245_001400.66; H245_001400.67; H245_001400.68; H245_002600.7; H245_001400.70; H245_001400.71; H245_002600.75; H245_002600.76; H245_002600.77; H245_001400.77; H245_001400.78; H245_002600.78; H245_001400.79; H245_002600.79; H245_002600.8; H245_002600.80; H245_001400.80; H245_001400.81; H245_002600.81; H245_002600.82; H245_001400.82; H245_001400.83; H245_001400.84; H245_002600.84; H245_002600.85; H245_001400.85; H245_001400.86; H245_002600.86; H245_002600.87; H245_001400.88; H245_002600.88; H245_001400.89; H245_002600.9; H245_001500.90; H245_002600.92; H245_002600.93; H245_001400.94; H245_002600.94; H245_002600.97; H245_002600.98; H245_002600.99; H245_002600.STRADA005; H245_001400.STRADA007; A202_003600.1; A202_003500.1; A202_003500.10; H245_001500.10; H245_001400.101; H245_001600.101; H245_001400.102; H245_001600.102; H245_001400.103; H245_001600.103; H245_001400.104; H245_001600.104; H245_001600.105; H245_001400.106; H245_001400.107; H245_001400.109; A202_003500.11; H245_001500.11; H245_001400.110; H245_001400.112; H245_001400.113; H245_001600.114; H245_001400.114; H245_001600.115; H245_001600.116; H245_001600.117; H245_001600.118; A202_003500.12; A202_003500.13; A202_003500.14; H245_001400.152; H245_001400.153; H245_001400.154; H245_001400.155; H245_001400.156; H245_001400.157; H245_001500.16; A202_003500.17; H245_001600.17; H245_001500.17; H245_001500.18; A202_003500.19; H245_001600.19; H245_001600.198; H245_001600.199; A202_003500.2; H245_001600.20; H245_001500.20; H245_001600.200; H245_001600.201; H245_001600.202; H245_001600.203; H245_001600.204; H245_001600.206; H245_001400.213; H245_001400.214; H245_001400.215; H245_001400.216; H245_001600.24; A202_003500.3; H245_001500.32; H245_001600.38; A202_003500.4; H245_001600.42; H245_001600.43; H245_001500.45; H245_001500.46; H245_001500.47; H245_001500.48; H245_001500.49; A202_003500.5; H245_001400.50; H245_001500.50; H245_001500.51; H245_001600.51; H245_001500.52; H245_001500.54; H245_001500.56; A202_003500.57; H245_001500.57; A202_003500.58; H245_001500.58; H245_001600.59; H245_001500.59; A202_003500.6; H245_001600.60; H245_001600.61; H245_001600.62; H245_001500.64; A202_003500.7; A202_003500.71; H245_001500.72; H245_001600.73; H245_001600.74; H245_001600.75; H245_001500.75; H245_001500.76; H245_001500.77; H245_001500.78; H245_001500.79; A202_003500.8; H245_001500.80; H245_001600.82; H245_001600.83; H245_001600.84; H245_001600.85; H245_001500.85; H245_001500.86; H245_001600.87; H245_001600.88; H245_001600.89; A202_003500.9; H245_001600.90; H245_001600.91; H245_001600.93; H245_001500.94; H245_001600.94; H245_001600.95; H245_001600.97; H245_001500.97; H245_001600.98; H245_001400.STRADA001; H245_001500.STRADA002; H245_001500.STRADA003; A202_003500.STRADA004; H245_001500.STRADA005; H245_001600.STRADA006; H245_001600.STRADA007; H245_001600.100; A202_001700.101; A958_003000.1056; A958_003000.1057; A202_001700.11; H245_001600.112; H245_001600.113; H245_001600.119; A202_001700.12; H245_001600.120; H245_001600.121; A202_001700.13; A202_001700.142; A202_001700.147; A202_001700.148; A202_001700.149; A202_001700.150; A202_001700.153; A202_001700.154; A202_001700.155; A202_001700.156; A202_001700.157; A202_001700.158; A202_001700.159; A202_001700.16; A202_001700.165; A202_001700.167; A202_001700.168; A202_001700.17; A202_001700.170; A202_001700.171; A202_001700.18; H245_001600.189; H245_001600.190; H245_001600.193; H245_001600.194; H245_001600.195; A202_001700.2; A202_001700.20; A202_001700.21; A202_001700.22; H245_001600.22; H245_001600.23; A202_001700.24; H245_001600.25; A202_001700.25; H245_001600.26; A202_001700.26; H245_001600.27; H245_001600.28; A202_001700.29; A202_001700.30; H245_001600.31; A202_001700.32; H245_001600.32; H245_001600.33; A202_001700.33; H245_001600.34; A202_001700.34; H245_001600.35; A202_001700.35; H245_001600.36; A202_001700.38; H245_001600.39; A202_001700.39; H245_001600.40; A202_001700.40; H245_001600.41; H245_001600.44; H245_001600.45; H245_001600.46; H245_001600.47; H245_001600.48; H245_001600.49; H245_001600.50; A958_003000.507; A958_003000.511; A958_003000.512; A958_003000.513; A958_003000.514; A958_003000.515; A958_003000.519; H245_001600.52; A958_003000.522; A958_003000.523; A958_003000.525; H245_001600.53; H245_001600.54; A958_003000.553; A958_003000.554; A958_003000.555; A958_003000.556; A958_003000.557; A958_003000.559; A958_003000.561; A958_003000.562; A958_003000.590; A958_003000.591; A958_003000.592; A958_003000.593; A958_003000.594; A958_003000.595; A958_003000.596; A958_003000.597; A958_003000.598; A958_003000.599; A202_001700.60; A958_003000.600; A958_003000.601; A958_003000.602; A958_003000.603; A958_003000.604; A958_003000.605; A958_003000.606; A958_003000.607; A958_003000.608; A958_003000.611; A958_003000.612; A958_003000.621; H245_001600.65; H245_001600.66; H245_001600.68; A202_001700.7; A958_003000.776; A958_003000.791; A958_003000.792; A202_001700.8; A958_003000.816; A958_003000.817; A958_003000.836; A958_003000.840; A958_003000.841; A958_003000.842; A958_003000.891; H245_001600.96; H245_001600.99; A202_003500.STRADA001; H245_001600.STRADA003; H245_001600.STRADA004; A202_001700.STRADA005; A958_003000.STRADA006; H245_001400.140; H245_001400.143; H245_001400.17; H245_001400.18; H245_001400.180; H245_001400.181; H245_001400.19; H245_001400.20; H245_001400.21; H245_001400.22; H245_001400.23; H245_001400.24; H245_001400.25; H245_001400.STRADA004; H245_001500.1; H245_001400.171; H245_001400.188; H245_001500.2; H245_001400.221; H245_001400.222; H245_001400.48; H245_001400.49; H245_001600.5; H245_001400.51; H245_001500.95; H245_001600.10; A958_003000.1005; A958_003000.1028; A958_003000.1029; A958_003000.1039; A958_003000.1088; A958_003000.1089; A958_003000.1090; A958_003000.1091; A958_003000.1092; A958_003000.1093; A958_003000.1094; A958_003000.1095; A958_003000.1096; A958_003000.1097; A958_003000.1099; H245_001600.11; A958_003000.1101; A958_003000.134; A958_003000.135; A958_003000.136; A958_003000.137; A958_003000.138; A958_003000.139; A958_003000.140; A958_003000.141; A958_003000.142; A958_003000.143; A958_003000.144; A958_003000.145; A958_002800.146; A958_003000.146; A958_002800.147; A958_003000.147; A958_002800.148; A958_003000.148; A958_003000.149; A958_002800.150; A958_003000.150; A958_002800.151; A958_003000.151; A958_003000.152; A958_002800.153; A958_003000.153; A958_003000.154; A958_003000.155; A958_003000.156; A958_003000.157; A958_002800.162; A958_002800.165; A958_002800.166; A958_002800.167; A958_002800.168; A958_002800.169; A958_002800.170; A958_002800.171; A958_002800.172; A958_002800.173; A958_002800.174; A958_002800.175; A958_002800.176; H245_001600.191; H245_001600.192; A958_003000.197; A958_003000.198; A958_003000.199; A958_002800.200; A958_003000.200; A958_002800.201; A958_003000.201; A958_003000.202; A958_002800.202; A958_003000.203; A958_002800.203; A958_002800.204; A958_002800.205; A958_003000.205; A958_003000.206; A958_002800.207; A958_003000.207; A958_002800.208; A958_003000.208; A958_003000.209; A958_003000.210; A958_003000.211; A958_003000.212; A958_003000.213; A958_003000.214; A958_003000.215; A958_003000.216; A958_002800.217; A958_003000.217; A958_002800.218; A958_003000.218; A958_002800.219; A958_003000.219; A958_003000.220; A958_003000.221; A958_003000.222; A958_002800.230; A958_002800.231; A958_002800.232; A958_002800.233; A958_002800.234; A958_002800.235; A958_002800.236; A958_002800.240; A958_002800.241; A958_002800.242; A958_002800.243; A958_002800.244; A958_002800.245; A958_002800.246; A958_002800.247; A958_002800.248; A958_002800.249; A958_002800.250; A958_002800.251; A958_002800.252; A958_003000.275; A958_003000.276; A958_003000.277; A958_003000.278; A958_003000.279; A958_003000.281; A958_003000.282
41692,2020-08-01 11:18:00.000,Santa Caterina Villarmosa,162.0,259,A958_001600.102; A202_000100.137; A202_000100.14; A202_000100.140; A958_001600.146; A958_001600.147; A958_001600.148; A958_001600.149; A958_001600.150; A958_001600.151; A958_001600.152; A958_001600.153; A958_001600.154; A202_000100.155; A958_001600.155; A202_000100.156; A958_001600.156; A202_000100.157; A958_001600.157; A958_001600.159; A958_001600.160; A958_001600.161; A958_001600.165; A958_001600.166; A958_001600.167; A202_000100.17; A958_001600.170; A958_001600.175; A958_001600.176; A958_001600.177; A958_001600.178; A958_001600.179; A202_000100.18; A958_001600.180; A958_001600.181; A958_001600.182; A202_000100.185; A958_001600.185; A202_000100.189; A202_000100.19; A202_000100.190; A202_000100.191; A202_000100.192; A202_000100.193; A202_000100.194; A958_001600.199; A202_000100.2; A202_000100.20; A202_000100.209; A202_000100.21; A202_000100.210; A202_000100.211; A202_000100.212; A202_000100.23; A202_000100.24; A202_000100.25; A202_000100.250; A202_000100.266; A202_000100.27; A202_000100.28; A202_000100.29; A202_000100.30; A958_001600.302; A958_001600.31; A202_000100.31; A202_000100.317; A958_001600.32; A958_001600.320; A958_001600.321; A958_001600.327; A958_001600.328; A958_001600.386; A958_001600.387; A958_001600.390; A958_001600.391; A958_001600.41; A958_001600.42; A958_001600.423; A958_001600.424; A958_001600.425; A958_001600.43; A958_001600.44; A202_000100.44; A958_001600.45; A958_001600.46; A202_000100.46; A958_001600.47; A958_001600.476; A958_001600.48; A958_001600.480; A958_001600.485; A958_001600.49; A958_001600.50; A958_001600.502; A958_001600.503; A958_001600.504; A958_001600.505; A958_001600.506; A958_001600.51; A958_001600.52; A958_001600.53; A958_001600.539; A958_001600.54; A958_001600.557; A958_001600.563; A958_001600.572; A958_001600.580; A202_000100.6; A958_001600.853; A958_001600.854; A958_001600.867; A958_001600.871; A958_001600.872; A958_001600.901; A202_000100.1000; A202_000100.1001; A958_001600.104; A958_001600.105; A958_001600.106; A958_001600.107; A958_001600.109; A958_001600.138; A958_001600.139; A958_001600.140; A958_001600.141; A958_001600.142; A202_000100.158; A958_001600.183; A958_001600.184; A958_001600.186; A958_001600.187; A958_001600.188; A958_001600.189; A958_001600.190; A958_001600.191; A958_001600.192; A958_001600.193; A958_001600.194; A958_001600.195; A958_001600.196; A958_001600.241; A958_001600.242; A958_001600.243; A202_000100.3; A202_000100.319; A202_000100.32; A958_001600.322; A958_001600.323; A958_001600.324; A958_001600.325; A202_000100.33; A958_001600.330; A958_001600.331; A202_000100.34; A202_000100.35; A958_001600.356; A958_001600.359; A202_000100.36; A958_001600.360; A958_001600.361; A958_001600.362; A958_001600.366; A202_000100.37; A958_001600.371; A958_001600.372; A958_001600.373; A958_001600.375; A958_001600.388; A958_001600.414; A958_001600.415; A958_001600.416; A958_001600.418; A958_001600.434; A958_001600.444; A958_001600.462; A958_001600.463; A958_001600.464; A958_001600.469; A958_001600.470; A958_001600.471; A958_001600.472; A958_001600.477; A202_000100.48; A958_001600.487; A958_001600.488; A958_001600.489; A202_000100.49; A958_001600.490; A202_000100.50; A958_001600.507; A958_001600.508; A958_001600.509; A958_001600.541; A958_001600.560; A958_001600.561; A202_000100.ACQUA001; A958_001600.ACQUA002; A958_001600.21; A958_001600.22; A958_001600.23; A958_001600.273; A958_001600.293; A958_001600.294; A958_001600.295; A958_001600.296; A958_001600.297; A958_001600.298; A958_001600.299; A958_001600.300; A958_001600.303; A958_001600.304; A958_001600.305; A958_001600.306; A958_001600.307; A958_001600.308; A958_001600.309; A958_001600.310; A958_001600.311; A958_001600.312; A958_001600.313; A958_001600.319; A958_001600.33; A958_001600.34; A958_001600.35; A958_001600.351; A958_001600.353; A958_001600.368; A958_001600.445; A958_001600.446; A958_001600.484; A958_001600.55; A958_001600.56; A958_001600.57; A958_001600.58; A958_001600.59; A958_001600.60; A958_001600.68; A958_001600.846; A958_001600.847; A958_001600.849; A958_001600.850; A958_001600.874; A958_001600.881; A958_001600.108; A958_001600.111; A958_001600.16; A958_001600.352; A958_001600.354; A958_001600.367; A958_001600.392; A958_001600.393; A958_001600.417; A958_001600.61; A958_001600.62; A958_001600.63; A958_001600.64; A958_001600.65; A958_001600.66; A958_001600.67
